submitted_month,sunmitted_time,user_id,video_id,video_title,time_watched
23-07-2020,06:45:02,258496,E6tg_i7RHK0,What to eat during pregnancy and do not know what from Dr. Shilpa.,39
05-08-2020,16:50:19,258394,E6tg_i7RHK0,What to eat during pregnancy and do not know what from Dr. Shilpa.,39
15-08-2020,15:29:22,257192,pLVA51Fsiiw,"Soon after giving birth to a child, learn the methods of birth control from Dr. Ashwini.",39
23-08-2020,12:52:59,256309,sQnZExcwnlY,"Dr. Ashwini says to eat nutritious food, drive away blood disease.",39
30-08-2020,03:53:39,258416,3QSyn4BJ_j0,"Dr. Ashwini says to eat nutritious food, drive away blood disease.",39
11-09-2020,12:35:19,259115,u-rcLcTQRAk,Know the tips of travel during pregnancy from Dr. Ashwini.,39
14-09-2020,12:59:08,260474,QViQwphHt44,Know the tips to get rid of foot pain from Dr. Ashwini.,39
26-09-2020,13:19:14,259315,leUdjLpxP2Q,Take this precaution given by Dr. Ashwini and stay healthy during pregnancy.,39
01-10-2020,06:49:00,259534,ZdenrWhNDbg,Dr. Shilpa says ways to avoid Animia during pregnancy.,39
06-10-2020,14:20:09,260882,LGidXcOtkMw,What to eat during pregnancy and do not know what from Dr. Shilpa.,39
09-10-2020,02:19:00,260802,EBsi6X4oTM4,Dr. Shilpa says eat these fibrous foods and drive away constipation.,39
22-10-2020,11:47:25,262529,E6tg_i7RHK0,Know Dr. Ashwini in pregnancy.,39
09-11-2020,11:10:36,259275,Q1Vgfy89Sow,Know the calcium -rich foods and their benefits from Dr. Shilpa.,39
01-12-2020,07:45:28,256212,0LPVNmYO-gs,"What should be the change in your diet in the second quarter, know from Dr. Shilpa.",39
02-12-2020,15:54:48,262899,omEh3lIl0cs,"Dr. Ashwini says to eat nutritious food, drive away blood disease.",39
07-12-2020,13:19:07,265807,6C7q1ndPdXw,"Learn from Dr. Shilpa, benefits of protein -rich food in the third quarter.",39
12-12-2020,04:38:30,259734,4lZQKNlcC8c,Dr. Ashwini says that after giving birth to be cautious with these symptoms!,39
20-12-2020,13:57:16,268594,3QSyn4BJ_j0,Learn from Dr. Ashwini to avoid piles during pregnancy.,39
23-12-2020,06:35:45,268648,F9U21z3e1lo,Know from Dr. Shilpa what to eat in the second quarter.,39
31-12-2020,15:17:39,266295,IPXI9Ufj7hA,Learn about the importance of breastfeeding from Dr. Ashwini.,39
07-01-2021,17:10:25,267503,fUoYSSonmDA,Take this precaution given by Dr. Ashwini and stay healthy during pregnancy.,39
15-01-2021,07:24:43,269312,sQnZExcwnlY,"Dr. Ashwini says that be cautious during pregnancy, talk to your doctor if you are in doubt.",39
25-01-2021,17:55:42,270357,leUdjLpxP2Q,All about wonder veggies for your wonderful baby from Dr. Shilpa.,39
29-01-2021,17:27:01,276391,u-rcLcTQRAk,"Iron and calcium are important during pregnancy, know from Dr. Shilpa.",39
31-01-2021,05:07:16,270011,GQicUHwuZl8,Know the tips to get rid of foot pain from Dr. Ashwini.,39
04-02-2021,14:10:29,269636,2r3MTvxqLAs,Dr. Shilpa says eat these fibrous foods and drive away constipation.,39
16-02-2021,15:54:26,278086,h7Ug2dWaSnw,Dr. Shilpa says ways to avoid Animia during pregnancy.,39
22-06-2020,08:48:32,256195,ee_WGqL1xMU,Know some tips for sleeping peaceful sleep during pregnancy.,38
25-07-2020,13:08:08,258552,38L_iUyDJDg,Learn from Dr. Shilpa required fluid during pregnancy.,38
29-07-2020,15:04:50,258707,ZdenrWhNDbg,Know from Dr. Shilpa what to eat in the third quarter.,38
06-08-2020,08:51:27,256431,38L_iUyDJDg,Learn from Dr. Ashwini how much weight should increase in pregnancy.,38
07-09-2020,14:55:31,257227,_ufAFmslff0,Know the ways to eradicate the scars in pregnancy from Dr. Ashwini.,38
15-09-2020,06:12:20,259854,ee_WGqL1xMU,Know Dr. Ashwini in pregnancy.,38
01-10-2020,10:55:02,260910,QViQwphHt44,Know the ways to eradicate the scars in pregnancy from Dr. Ashwini.,38
05-11-2020,15:49:51,262303,IuC_IIYaoWg,Know the menu of every day of pregnancy from Dr. Shilpa.,38
05-11-2020,15:49:51,262303,IuC_IIYaoWg,Dr. Ashwini explains how much weight should increase during pregnancy.,38
18-11-2020,10:00:52,258260,J77Up4P2rgc,What to eat during pregnancy and do not know what from Dr. Shilpa.,38
24-11-2020,04:22:14,265026,wHHb7HUpZOw,"Some tips to avoid back and back pain during pregnancy, know from Dr. Ashwini.",38
10-12-2020,12:02:28,255324,0SReFhNmrzs,"Some tips to avoid back and back pain during pregnancy, know from Dr. Ashwini.",38
25-12-2020,09:44:55,263340,fUoYSSonmDA,"The use of vacuum during delivery helps in giving birth, know how from Dr. Ashwini.",38
03-01-2021,16:29:23,264664,2r3MTvxqLAs,Understand the meaning of APCOMI from Dr. Ashwini.,38
06-02-2021,16:28:04,268191,RTfR503ZkfQ,Beat the Leg Cramp Blues With Dr. Ashwini's helpful suggestions.,38
08-02-2021,16:29:31,277326,d7Y8Ft6Nh5M,"Iron and calcium are important during pregnancy, know from Dr. Shilpa.",38
14-02-2021,08:39:44,259982,u-rcLcTQRAk,Learn from Dr. Shilpa required fluid during pregnancy.,38
15-02-2021,09:01:08,278066,_ufAFmslff0,Avoid Body Aches and Back Pain With Dr. Ashwini's helpful tips.,38
05-06-2020,17:20:46,255744,i6OlU1vtgPw,Sonography is very important in pregnancy. Know why Dr. Ashwini.,37
11-09-2020,13:30:15,260570,h7Ug2dWaSnw,Dr. Shilpa says ways to avoid Animia during pregnancy.,37
15-09-2020,06:24:20,259854,bQFIbWsFBzk,Know the menu of every day of pregnancy from Dr. Shilpa.,37
25-09-2020,16:10:20,258359,K8oQYdCb5XE,Know from Dr. Shilpa. Postic diet needs in pregnancy,37
26-09-2020,11:45:03,260880,Q1Vgfy89Sow,Know from Dr. Shilpa what to eat in the third quarter.,37
29-09-2020,06:17:02,260657,EBsi6X4oTM4,Dr. Shilpa says eat healthy and healthy during pregnancy.,37
05-10-2020,00:40:05,257078,b87d_vzghOU,Learn when to take the injection of epidural from Dr. Ashwini.,37
04-11-2020,18:44:01,255324,KsbrS6D5uj0,Know from Dr. Shilpa what to eat in the third quarter.,37
18-11-2020,08:05:52,263195,d7Y8Ft6Nh5M,"What should be the change in your diet in the second quarter, know from Dr. Shilpa.",37
02-12-2020,06:44:05,266715,pLVA51Fsiiw,Know about premature delivery or premature delivery from Dr. Ashwini.,37
11-12-2020,03:15:02,266297,Zu4g5nz4CN4,Know the benefits of eating calcium-rain food with Dr. Shilpa.,37
17-12-2020,10:51:40,267064,LnqzaZM-BcU,Sonography is very important in pregnancy. Know why Dr. Ashwini.,37
18-12-2020,19:10:26,268454,AmVTG0gIAEY,Know the tips of travel during pregnancy from Dr. Ashwini.,37
31-12-2020,03:51:02,267072,omEh3lIl0cs,"Do not worry about weight gain, Dr. Shilpa will guide you on food and fitness.",37
06-01-2021,05:11:21,268505,c2p5cJhgvks,"Take Dr. Shilpa's Advice, Consume More Fibre to avoid constipation.",37
06-01-2021,04:35:15,262303,X-b6WiTxL3I,Prevent Piles during pregnancy with Dr. Ashwini's helpful advise.,37
06-01-2021,07:49:15,270277,bQFIbWsFBzk,Learn from Dr. Ashwini to avoid piles during pregnancy.,37
12-01-2021,15:24:09,264919,E6tg_i7RHK0,"Congrats! Mommy-to-bee. Take Dr. Ashwini's Advice to Eat Healthy, Plus Stay Fit in Body and Mind.",37
31-01-2021,03:58:34,275548,EBsi6X4oTM4,Dr. Ashwini says that your baby's movement is a sign of their health.,37
07-08-2020,17:50:10,259058,38L_iUyDJDg,Dr. Shilpa says eat healthy and healthy during pregnancy.,36
14-08-2020,10:47:02,258790,EBsi6X4oTM4,"Dr. Ashwini says to eat nutritious food, drive away blood disease.",36
20-08-2020,16:52:03,256702,Q1Vgfy89Sow,"What should be the change in your diet in the second quarter, know from Dr. Shilpa.",36
02-09-2020,15:13:53,257042,D9tZuhYqD8Y,Know the ways to eradicate the scars in pregnancy from Dr. Ashwini.,36
15-09-2020,05:56:08,259242,Kr2HBu7Uy1E,"What should be the change in your diet in the second quarter, know from Dr. Shilpa.",36
18-09-2020,08:19:05,258351,2r3MTvxqLAs,Know from Dr. Shilpa what to eat in the third quarter.,36
23-09-2020,09:59:18,260888,u-rcLcTQRAk,"Learn from Dr. Shilpa, benefits of protein -rich food in the second quarter.",36
10-10-2020,07:43:36,261908,h7Ug2dWaSnw,"What fat are healthy during pregnancy, know from Dr. Shilpa.",36
12-10-2020,09:50:32,260014,D9tZuhYqD8Y,Learn from Dr. Shilpa required fluid during pregnancy.,36
16-10-2020,10:52:27,257092,IuC_IIYaoWg,Dr. Shilpa says ways to avoid Animia during pregnancy.,36
07-11-2020,08:17:21,264917,wHHb7HUpZOw,Know from Dr. Shilpa what to eat in the third quarter.,36
09-11-2020,09:00:15,259701,Q1Vgfy89Sow,"Learn from Dr. Shilpa, benefits of protein -rich food in the second quarter.",36
11-11-2020,08:52:41,262710,FVQWszlWYdk,"Some tips to avoid back and back pain during pregnancy, know from Dr. Ashwini.",36
19-11-2020,09:33:53,263340,u-rcLcTQRAk,Understand the meaning of APCOMI from Dr. Ashwini.,36
28-11-2020,04:51:30,262589,Nt8ouomvUxc,"Learn from Dr. Shilpa, benefits of protein -rich food in the third quarter.",36
02-12-2020,05:40:06,260718,4OiFIa-eoqs,Know the importance of micronutrients like vitamins and minerals from Dr. Shilpa.,36
04-12-2020,03:38:44,266072,38L_iUyDJDg,Dr. Shilpa says ways to avoid Animia during pregnancy.,36
04-12-2020,11:22:45,265876,ZF1Sj19VNW8,Learn from Dr. Shilpa to prevent blotting during pregnancy.,36
15-12-2020,15:35:52,267718,ukqbTB8LpPE,Learn from Dr. Shilpa about GDM or Diabetes (Sugar).,36
03-01-2021,15:19:25,267286,csNK-E74-UU,Know the ways to eradicate the scars in pregnancy from Dr. Ashwini.,36
05-01-2021,13:16:19,269324,CRTTh3bDmHI,Take iron-Rich food to avoid anaemia says Dr. Shilpa.,36
11-01-2021,17:47:44,270010,u-rcLcTQRAk,Understand the benefits of breastfeeding for your baby i.e. mother's milk.,36
16-01-2021,08:49:12,271044,mz3qp5Lw3HQ,"Dr. Shilpa says that during pregnancy, you should drive away the earthquake with healthy food.",36
19-01-2021,16:53:14,259367,v3lS4LcWfiY,Dr. Ashwini says that it is common to urinate frequently during pregnancy.,36
21-01-2021,06:37:33,262120,ukqbTB8LpPE,Dr. Shilpa says ways to avoid Animia during pregnancy.,36
29-01-2021,17:24:55,276391,u-rcLcTQRAk,Get informed about importance of micronutrients from Dr. Shilpa.,36
31-01-2021,07:48:08,271326,D9tZuhYqD8Y,"Soon after giving birth to a child, learn the methods of birth control from Dr. Ashwini.",36
04-02-2021,13:48:39,276149,IuC_IIYaoWg,Understand the benefits of breastfeeding for your baby i.e. mother's milk.,36
05-07-2020,16:44:12,255713,Kr2HBu7Uy1E,Dr. Shilpa says ways to avoid Animia during pregnancy.,35
03-07-2020,14:09:24,256484,_ufAFmslff0,"Learn from Dr. Shilpa, benefits of protein -rich food in the second quarter.",35
08-07-2020,06:42:10,256599,fUoYSSonmDA,"Some tips to avoid back and back pain during pregnancy, know from Dr. Ashwini.",35
09-07-2020,08:03:02,256676,azAVelSATfM,"What fat are healthy during pregnancy, know from Dr. Shilpa.",35
16-07-2020,10:08:32,255784,b87d_vzghOU,Know the menu of every day of pregnancy from Dr. Shilpa.,35
21-07-2020,19:54:18,257001,IuC_IIYaoWg,"Iron and calcium are important during pregnancy, know from Dr. Shilpa.",35
05-09-2020,17:33:26,258123,Q1Vgfy89Sow,Keep your body healthy with light exercise during pregnancy. Know how from Dr. Ashwini.,35
16-09-2020,12:22:11,260578,LGidXcOtkMw,Know about premature delivery or premature delivery from Dr. Ashwini.,35
18-09-2020,08:46:18,260093,2r3MTvxqLAs,"Some tips to avoid back and back pain during pregnancy, know from Dr. Ashwini.",35
24-09-2020,12:38:10,257203,FVQWszlWYdk,Know from Dr. Shilpa what to eat in the third quarter.,35
28-09-2020,18:19:03,258790,D9tZuhYqD8Y,Know the calcium -rich foods and their benefits from Dr. Shilpa.,35
03-10-2020,11:58:41,259646,FVQWszlWYdk,Learn from Dr. Shilpa required fluid during pregnancy.,35
13-10-2020,15:50:51,262213,J9wGIGlcayA,Know the importance of micronutrients like vitamins and minerals from Dr. Shilpa.,35
19-10-2020,14:25:17,260578,b87d_vzghOU,"Learn from Dr. Shilpa, benefits of protein -rich food in the second quarter.",35
25-10-2020,05:58:20,261905,_ufAFmslff0,Know the importance of micronutrients like vitamins and minerals from Dr. Shilpa.,35
29-10-2020,08:46:16,259893,E6tg_i7RHK0,Dr. Shilpa says that these vegetables are very beneficial for your baby,35
08-11-2020,05:16:32,259465,wl4iQdyRb5U,Know about premature delivery or premature delivery from Dr. Ashwini.,35
13-11-2020,14:35:10,264448,smROMuabHE4,Know the menu of every day of pregnancy from Dr. Shilpa.,35
24-11-2020,15:01:35,266035,LGidXcOtkMw,"Dr. Ashwini says to eat nutritious food, drive away blood disease.",35
25-11-2020,13:07:44,265460,3rOsGkHWycM,Learn about Lokia discharge from Dr. Ashwini.,35
03-12-2020,11:20:18,265656,D9tZuhYqD8Y,Dr. Ashwini points out frequent toilet visits is common during pregnancy.,35
17-12-2020,18:54:37,262258,pLVA51Fsiiw,Know the calcium -rich foods and their benefits from Dr. Shilpa.,35
29-12-2020,02:58:02,265255,csNK-E74-UU,Dr. Ashwini Tells You Why MainTaining Dental Hygiene is important during pregnancy.,35
30-12-2020,12:20:44,267064,DBWlGVEuE0w,"Learn from Dr. Shilpa, benefits of protein -rich food in the second quarter.",35
06-01-2021,04:35:12,262303,X-b6WiTxL3I,Know the tips of travel during pregnancy from Dr. Ashwini.,35
12-01-2021,11:59:30,270584,u-rcLcTQRAk,"Dr. Shilpa says that during pregnancy, you should drive away the earthquake with healthy food.",35
13-01-2021,07:00:30,268771,E6tg_i7RHK0,Dr. Shilpa informs about daily fluid requirements.,35
20-01-2021,04:34:12,270702,gQ8Lb5SS2Mg,Dr. Ashwini says that your baby's movement is a sign of their health.,35
20-01-2021,08:56:09,269686,wHHb7HUpZOw,Dr. Shilpa says ways to avoid Animia during pregnancy.,35
25-01-2021,12:19:56,267332,NvTOdC9zS8Y,"Dr. Ashwini says to eat nutritious food, drive away blood disease.",35
29-01-2021,17:24:37,276391,u-rcLcTQRAk,Know All About Second Trimester's Diet Plan from Dr. Shilpa.,35
31-01-2021,16:09:27,259701,v3lS4LcWfiY,Understand the meaning of APCOMI from Dr. Ashwini.,35
04-02-2021,10:07:02,269023,Q1Vgfy89Sow,Pointers on Protein-Rich Food during Second Trimester from Dr. Shilpa.,35
08-02-2021,17:50:15,276658,IPXI9Ufj7hA,Dr. Shilpa says ways to avoid Animia during pregnancy.,35
09-02-2021,13:56:47,258913,v3lS4LcWfiY,"Soon after giving birth to a child, learn the methods of birth control from Dr. Ashwini.",35
05-07-2020,16:45:41,255713,omEh3lIl0cs,"Learn from Dr. Shilpa, benefits of protein -rich food in the third quarter.",34
16-09-2020,09:25:44,260648,wl4iQdyRb5U,All about wonder veggies for your wonderful baby from Dr. Shilpa.,34
23-09-2020,08:55:39,260433,u-rcLcTQRAk,"Soon after giving birth to a child, learn the methods of birth control from Dr. Ashwini.",34
23-09-2020,16:35:42,260525,E6tg_i7RHK0,Learn from Dr. Ashwini to avoid piles during pregnancy.,34
24-09-2020,16:57:15,257072,J9wGIGlcayA,Learn about Lokia discharge from Dr. Ashwini.,34
06-10-2020,10:58:15,262023,2r3MTvxqLAs,Dr. Shilpa says ways to avoid Animia during pregnancy.,34
15-10-2020,12:36:01,262213,E6tg_i7RHK0,"Dr. Ashwini says to eat nutritious food, drive away blood disease.",34
16-10-2020,14:28:34,262259,bQFIbWsFBzk,Dr. Shilpa says that these vegetables are very beneficial for your baby,34
26-10-2020,09:31:09,260528,azAVelSATfM,Learn from Dr. Shilpa required fluid during pregnancy.,34
27-11-2020,14:50:41,265767,IuC_IIYaoWg,"Dr. Ashwini says to eat nutritious food, drive away blood disease.",34
12-12-2020,04:29:27,259734,4lZQKNlcC8c,Dr. Shilpa says eat healthy and healthy during pregnancy.,34
14-12-2020,08:01:05,257108,ukqbTB8LpPE,Keep your body healthy with light exercise during pregnancy. Know how from Dr. Ashwini.,34
15-12-2020,20:20:28,261905,I8xHfvP5A5I,"Some tips to avoid back and back pain during pregnancy, know from Dr. Ashwini.",34
21-12-2020,06:54:46,268716,RCh3X0ssJ0c,Learn about the importance of breastfeeding from Dr. Ashwini.,34
24-12-2020,06:17:20,259370,K8oQYdCb5XE,Understand the benefits of breastfeeding for your baby i.e. mother's milk.,34
25-12-2020,14:55:33,267228,wHHb7HUpZOw,"Why is it important to take care of teeth and gums during pregnancy, know from Dr. Ashwini.",34
08-01-2021,09:57:12,270520,_ufAFmslff0,Dr. Ashwini Shares helpful tips to get you back in shape after delivery.,34
12-01-2021,14:13:02,265816,LGidXcOtkMw,Learn when to take the injection of epidural from Dr. Ashwini.,34
27-01-2021,13:12:56,260646,IzP0-hRPyIg,Understand the meaning of APCOMI from Dr. Ashwini.,34
05-02-2021,14:10:36,259142,J77Up4P2rgc,Know the menu of every day of pregnancy from Dr. Shilpa.,34
08-09-2020,09:22:03,258491,sQnZExcwnlY,Know the calcium -rich foods and their benefits from Dr. Shilpa.,33
05-06-2020,13:30:58,255822,azAVelSATfM,"Breastfeeding for your baby, ie mother's benefits of drinking milk, Dr. Ashwini.",33
13-07-2020,16:46:47,255744,LGidXcOtkMw,"The use of vacuum during delivery helps in giving birth, know how from Dr. Ashwini.",33
23-07-2020,13:59:52,258533,leUdjLpxP2Q,Know the tips to get rid of foot pain from Dr. Ashwini.,33
11-08-2020,13:11:39,259077,wl4iQdyRb5U,"How to keep the body healthy with light exercise during pregnancy, Dr. Ashwini.",33
27-08-2020,17:46:50,259734,Kr2HBu7Uy1E,Know the calcium -rich foods and their benefits from Dr. Shilpa.,33
01-09-2020,07:11:59,259903,IuC_IIYaoWg,Dr. Shilpa says eat these fibrous foods and drive away constipation.,33
04-09-2020,16:04:15,258227,D9tZuhYqD8Y,Learn about Lokia discharge from Dr. Ashwini.,33
12-09-2020,11:10:20,260587,h7Ug2dWaSnw,"What fat are healthy during pregnancy, know from Dr. Shilpa.",33
15-09-2020,16:28:51,260489,EBsi6X4oTM4,"Some tips to avoid back and back pain during pregnancy, know from Dr. Ashwini.",33
21-09-2020,17:28:31,260860,pLVA51Fsiiw,"Learn from Dr. Shilpa, benefits of protein -rich food in the second quarter.",33
12-10-2020,15:12:25,261890,D9tZuhYqD8Y,Know from Dr. Shilpa what to eat in the third quarter.,33
16-10-2020,15:05:04,262050,eSSuqG4ZtFs,"What should be the change in your diet in the second quarter, know from Dr. Shilpa.",33
02-11-2020,06:31:00,259305,38L_iUyDJDg,Know the tips of travel during pregnancy from Dr. Ashwini.,33
06-11-2020,18:25:59,262573,FkSnjIuFaCk,"Learn from Dr. Shilpa, benefits of protein -rich food in the second quarter.",33
12-11-2020,05:47:32,260350,J9wGIGlcayA,How much should your weight be to stay healthy during pregnancy? Know from Dr. Shilpa.,33
14-11-2020,11:44:52,265454,ZdenrWhNDbg,Know the ways to eradicate the scars in pregnancy from Dr. Ashwini.,33
15-11-2020,16:07:28,261890,leUdjLpxP2Q,Know the essential nutrients in diet during pregnancy from Dr. Shilpa.,33
23-11-2020,04:44:35,256309,K8oQYdCb5XE,Dr. Shilpa says that these vegetables are very beneficial for your baby,33
23-11-2020,17:24:24,260433,sQnZExcwnlY,Know Dr. Ashwini in pregnancy.,33
25-11-2020,17:14:08,265606,LVBOUDicGw8,Dr. Shilpa says eat these fibrous foods and drive away constipation.,33
06-12-2020,15:57:27,259445,v3lS4LcWfiY,Learn when to take the injection of epidural from Dr. Ashwini.,33
07-12-2020,13:01:11,266278,CRTTh3bDmHI,Know the tips to get rid of foot pain from Dr. Ashwini.,33
16-12-2020,20:05:32,260598,K8oQYdCb5XE,Is there a lot of desire to eat something? Know the tips to handle it from Dr. Shilpa.,33
17-12-2020,03:25:01,260802,LGidXcOtkMw,"Soon after giving birth to a child, learn the methods of birth control from Dr. Ashwini.",33
22-12-2020,17:05:11,268592,D9tZuhYqD8Y,Dr. Ashwini says that it is common to urinate frequently during pregnancy.,33
05-01-2021,06:37:20,265606,IuC_IIYaoWg,Learn when to take the injection of epidural from Dr. Ashwini.,33
16-01-2021,16:10:23,271225,ZdenrWhNDbg,Know the calcium -rich foods and their benefits from Dr. Shilpa.,33
11-02-2021,09:17:09,270720,vLz9VKy2VZs,"Learn from Dr. Shilpa, benefits of protein -rich food in the second quarter.",33
22-06-2020,08:04:03,256195,K8oQYdCb5XE,"Some tips to avoid back and back pain during pregnancy, know from Dr. Ashwini.",32
29-06-2020,11:12:34,256235,6C7q1ndPdXw,Know Dr. Ashwini in pregnancy.,32
30-06-2020,10:37:15,255843,FVQWszlWYdk,Healthy Fats Are Essential Says Dr. Shilpa.,32
30-06-2020,14:41:29,256260,6C7q1ndPdXw,Know when to take the injection of epidural from Dr. Ashwini.,32
29-07-2020,10:18:22,258711,LVBOUDicGw8,Know from Dr. Shilpa what to eat in the second quarter.,32
07-08-2020,10:17:41,259064,3QSyn4BJ_j0,Know the importance of micronutrients like vitamins and minerals from Dr. Shilpa.,32
15-08-2020,11:47:13,258289,IuC_IIYaoWg,Know from Dr. Shilpa what to eat in the second quarter.,32
19-08-2020,08:58:57,259305,GQicUHwuZl8,Is there a lot of desire to eat something? Know the tips to handle it from Dr. Shilpa.,32
29-08-2020,14:08:15,259734,fUoYSSonmDA,Take this precaution given by Dr. Ashwini and stay healthy during pregnancy.,32
03-09-2020,17:43:38,260055,leUdjLpxP2Q,"Some tips to avoid back and back pain during pregnancy, know from Dr. Ashwini.",32
12-09-2020,14:59:56,258290,J9wGIGlcayA,Know some tips for sleeping peaceful sleep during pregnancy.,32
13-09-2020,08:55:17,260548,FkSnjIuFaCk,"Iron and calcium are important during pregnancy, know from Dr. Shilpa.",32
18-09-2020,13:10:02,258289,D9tZuhYqD8Y,Dr. Shilpa says eat these fibrous foods and drive away constipation.,32
30-09-2020,04:50:58,259893,EBsi6X4oTM4,Dr. Shilpa says that these vegetables are very beneficial for your baby,32
18-10-2020,04:30:50,259034,h7Ug2dWaSnw,Know the essential nutritional elements in the diet during pregnancy from Dr. Shilpa.,32
02-11-2020,17:08:46,262817,D9tZuhYqD8Y,"Learn from Dr. Shilpa, benefits of protein -rich food in the second quarter.",32
07-11-2020,13:05:40,263320,5vQOI-H5Kqs,"What should be the change in your diet in the second quarter, know from Dr. Shilpa.",32
17-11-2020,09:54:47,262928,FVQWszlWYdk,Know from Dr. Shilpa what to eat in the third quarter.,32
17-11-2020,11:22:08,255324,RTfR503ZkfQ,"Learn from Dr. Shilpa, benefits of protein -rich food in the second quarter.",32
23-11-2020,07:16:47,257192,K8oQYdCb5XE,Know the first trimester symptoms and their prevention in pregnancy from Dr. Ashwini,32
01-12-2020,08:38:44,266388,38L_iUyDJDg,Know the importance of micronutrients like vitamins and minerals from Dr. Shilpa.,32
10-12-2020,06:04:35,260814,ZdenrWhNDbg,Avoid Body Aches and Back Pain With Dr. Ashwini's helpful tips.,32
13-12-2020,16:12:12,260489,pLVA51Fsiiw,Learn when to take the injection of epidural from Dr. Ashwini.,32
15-12-2020,07:31:27,260682,sQnZExcwnlY,Know the ways to eradicate the scars in pregnancy from Dr. Ashwini.,32
20-12-2020,05:14:26,267802,GQicUHwuZl8,Know Dr. Ashwini in pregnancy.,32
05-01-2021,13:14:01,269324,EBsi6X4oTM4,Know the tips of travel during pregnancy from Dr. Ashwini.,32
07-01-2021,09:17:59,268176,_ufAFmslff0,Know the tips to get rid of foot pain from Dr. Ashwini.,32
09-01-2021,06:49:30,270496,GUoGr9a_GRk,Know some tips for sleeping peaceful sleep during pregnancy.,32
19-01-2021,09:32:42,270702,be0TEWO_96U,"What should be the change in your diet in the second quarter, know from Dr. Shilpa.",32
20-01-2021,13:09:12,262935,LGidXcOtkMw,Know the menu of every day of pregnancy from Dr. Shilpa.,32
01-02-2021,02:15:06,271039,d7Y8Ft6Nh5M,Dr. Shilpa informs on the importance of mainTaining calcium and iron levels.,32
04-02-2021,03:41:27,258409,0LPVNmYO-gs,Dr. Ashwini Shares Useful Tips to Help You Sleep Comfortable.,32
12-02-2021,04:55:05,275563,EOFhtsSIPJo,Know the calcium -rich foods and their benefits from Dr. Shilpa.,32
13-02-2021,10:06:49,260814,b87d_vzghOU,Sonography is very important in pregnancy. Know why Dr. Ashwini.,32
15-02-2021,16:36:39,276976,azAVelSATfM,Dr. Ashwini says that after giving birth to be cautious with these symptoms!,32
08-07-2020,11:34:44,256096,FVQWszlWYdk,Dr. Ashwini Advises to Eat Well to Prevent anaemia.,31
11-07-2020,14:05:55,255657,_ufAFmslff0,Know about premature delivery or premature delivery from Dr. Ashwini.,31
14-07-2020,02:19:44,255729,2r3MTvxqLAs,Keep your body healthy with light exercise during pregnancy. Know how from Dr. Ashwini.,31
18-07-2020,06:40:25,257247,omEh3lIl0cs,Know the importance of micronutrients like vitamins and minerals from Dr. Shilpa.,31
23-07-2020,16:43:05,258549,_ufAFmslff0,Know the menu of every day of pregnancy from Dr. Shilpa.,31
25-07-2020,06:04:52,257192,csNK-E74-UU,Learn from Dr. Shilpa required fluid during pregnancy.,31
28-08-2020,10:06:32,259826,D_VB4XgxhOI,Learn from Dr. Ashwini to avoid piles during pregnancy.,31
11-09-2020,05:22:07,259534,csNK-E74-UU,Know the menu of every day of pregnancy from Dr. Shilpa.,31
30-09-2020,15:08:12,260005,2r3MTvxqLAs,"Dr. Shilpa says that during pregnancy, you should drive away the earthquake with healthy food.",31
08-10-2020,16:45:37,259076,h7Ug2dWaSnw,"According to Dr. Ashwini, a pregnant woman should get regular check-ups.",31
02-11-2020,06:02:43,262228,ZdenrWhNDbg,"Dr. Shilpa says that during pregnancy, you should drive away the earthquake with healthy food.",31
06-11-2020,14:31:27,263257,5vQOI-H5Kqs,Learn from Dr. Shilpa required fluid during pregnancy.,31
08-11-2020,12:50:11,264926,bY6A-sE6FDQ,Know from Dr. Shilpa what to eat in the third quarter.,31
27-11-2020,20:40:23,260629,4O5eOa_eIBk,Know Dr. Ashwini in pregnancy.,31
28-11-2020,13:42:49,266363,KsbrS6D5uj0,Know the first trimester symptoms and their prevention in pregnancy from Dr. Ashwini,31
29-11-2020,14:41:34,263251,XB-4e_e5vu4,Know the tips to get rid of the reverse and my sweetheart.,31
02-12-2020,11:38:20,262616,leUdjLpxP2Q,"Dr. Shilpa says, eat iron -rich food, make your body healthy.",31
12-12-2020,04:29:13,259734,4lZQKNlcC8c,Know the benefits of eating calcium-rain food with Dr. Shilpa.,31
15-12-2020,08:56:05,267628,I8xHfvP5A5I,"Dr. Shilpa informs on a daily iron, calcium and protein rich diet.",31
15-12-2020,14:52:09,263340,EBsi6X4oTM4,Dr. Shilpa says eat these fibrous foods and drive away constipation.,31
23-12-2020,15:02:56,260682,wHHb7HUpZOw,Learn about the importance of breastfeeding from Dr. Ashwini.,31
24-12-2020,09:37:59,256435,v3lS4LcWfiY,"Why is it important to take care of teeth and gums during pregnancy, know from Dr. Ashwini.",31
27-12-2020,10:23:25,267718,pLVA51Fsiiw,"What should be the change in your diet in the second quarter, know from Dr. Shilpa.",31
05-01-2021,08:26:47,267065,KsbrS6D5uj0,Understand the meaning of APCOMI from Dr. Ashwini.,31
10-01-2021,15:14:42,268775,K8oQYdCb5XE,"Soon after giving birth to a child, learn the methods of birth control from Dr. Ashwini.",31
12-01-2021,06:24:39,261882,ukqbTB8LpPE,Know the tips of travel during pregnancy from Dr. Ashwini.,31
18-01-2021,09:35:43,271331,Bkx1LIHrmnE,Know the benefits of eating calcium-rain food with Dr. Shilpa.,31
